crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,black,lstat,medv
-0.40837820581032386,-0.4872401872268264,-0.1642449981558904,-0.27232906767920706,-0.0664067452527616,0.6125179504676959,,-0.5307200994169271,-0.4076376914932763,0.1409947340148707,-0.30279449974945827,0.4262667855630175,-0.3491166176267697,0.02905193562568945
-0.40576820961486326,-0.4872401872268264,-0.1642449981558904,-0.27232906767920706,-0.0664067452527616,-0.5289287214731421,0.8641592447594846,-0.6846349217382031,-0.4076376914932763,0.1409947340148707,-0.30279449974945827,0.41925653362478205,0.4980963618981012,
-0.3942784134457156,-0.4872401872268264,-0.1642449981558904,-0.27232906767920706,-0.0664067452527616,-0.27416693309731993,,-0.5922195424610656,-0.4076376914932763,,-0.30279449974945827,0.4406158949990936,0.6213273407380823,-0.41674056177857316
-0.40355697898512344,-0.4872401872268264,-0.1642449981558904,-0.27232906767920706,-0.0664067452527616,-0.04360039836612821,0.5550881290849341,-0.7306526517071376,-0.4076376914932763,,-0.30279449974945827,0.3512351827865898,-0.308506408690867,-0.43848653726170783
-0.40018200394930076,-0.4872401872268264,-0.1642449981558904,-0.27232906767920706,-0.0664067452527616,-0.5075799682572915,0.6971897914640377,-0.6325384823409679,-0.4076376914932763,0.1409947340148707,-0.30279449974945827,-0.1288575397960149,0.4350805204458379,-0.4602325127448425
-0.4048044292825529,-0.4872401872268264,-0.1642449981558904,-0.27232906767920706,-0.0664067452527616,-0.15461391508855304,0.13944076662605598,-0.505740402860003,-0.4076376914932763,0.1409947340148707,-0.30279449974945827,0.4011832278465186,-0.0858504355595373,-0.14491586823938873
-0.40254902054349123,-0.4872401872268264,-0.1642449981558904,-0.27232906767920706,-0.0664067452527616,-0.3752176983190147,0.4982474641332924,-0.4975246471483152,-0.4076376914932763,0.1409947340148707,-0.30279449974945827,0.4144369854172451,-0.3295116891749545,-0.3623756230707363
-0.4049206874649787,-0.4872401872268264,-0.1642449981558904,-0.27232906767920706,-0.0664067452527616,-0.5872819802631356,0.16075601598292133,-0.6256999342341293,-0.4076376914932763,0.1409947340148707,-0.30279449974945827,-0.19764563693995224,0.3804667911872098,-0.2318997701719278
-0.4032721464381801,-0.4872401872268264,-0.1642449981558904,-0.27232906767920706,-0.0664067452527616,-0.7879602604921359,-0.11989476721580798,,-0.4076376914932763,0.1409947340148707,-0.30279449974945827,0.3814668942702308,0.1340048335072474,-0.35150263532916876
,-0.4872401872268264,2.1155210918309777,-0.27232906767920706,0.22700611278163002,-0.5901284806919154,0.03996960296068357,-0.7300827726982344,-0.8670244885881488,-1.3067575813886552,0.2976825033714154,0.35572612543452165,0.24043158795995842,-0.05793196630684964
-0.41177178215533466,-0.4872401872268264,2.1155210918309777,-0.27232906767920706,0.22700611278163002,-0.39941295196364646,0.5515355875254563,-0.7587191928956207,-0.8670244885881488,-1.3067575813886552,0.2976825033714154,0.22997973129242066,0.22642806763723333,-0.24277275791349495
,-0.4872401872268264,2.1155210918309777,-0.27232906767920706,0.22700611278163002,-0.46061271118241853,0.8641592447594846,-0.8111955516321249,-0.8670244885881488,-1.3067575813886552,0.2976825033714154,0.23458020912688735,0.7389569114489734,-0.22102678243036028
-0.4026187754529467,-0.4872401872268264,2.1155210918309777,-0.27232906767920706,0.22700611278163002,-0.6100539836933768,,-0.8788686839393813,-0.8670244885881488,-1.3067575813886552,0.2976825033714154,0.1493618340027109,1.7864202315888138,-0.5689623901605163
-0.4086514125390246,-0.4872401872268264,2.1155210918309777,-0.27232906767920706,0.22700611278163002,-0.5773192287624055,0.9671829499843344,-0.8494724250634572,-0.8670244885881488,,0.2976825033714154,0.24871024818989373,0.6899445903194352,-0.40586757403700563
,-0.4872401872268264,2.1155210918309777,-0.27232906767920706,0.22700611278163002,-0.42503145582266744,,-0.8558360739962099,-0.8670244885881488,-1.3067575813886552,0.2976825033714154,0.31048809339559497,0.3020470773799492,-0.12316989275625405
-0.37506907396349093,-0.4872401872268264,2.1155210918309777,-0.27232906767920706,0.22700611278163002,-0.9559037857901637,0.9600778668653791,-0.9677698093282823,-0.8670244885881488,-1.3067575813886552,0.2976825033714154,0.028654058441216577,2.045485357559229,-0.7429301940255945
-0.38997337295048606,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,-0.842043768638959,0.9742880331032897,-0.9530004450142074,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.3881485406488618,0.6353308610608076,-0.6885652553177576
-0.3822677806193001,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,0.2083148895809154,1.0737591967686622,-0.941507885001326,-0.6373310900407125,,1.2676838161051327,0.4406158949990936,0.383267495251755,-0.4928514759695447
-0.3176491576633591,-0.4872401872268264,,-0.27232906767920706,0.5980870802957148,-0.9217457806448032,0.9281049928300811,-0.8620097632593279,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.4406158949990936,0.7963713447721464,-0.8951520224075376
-0.3805669234104098,-0.4872401872268264,,-0.27232906767920706,0.5980870802957148,0.24674264536944757,1.0773117383281399,-0.7961887377310068,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.4202423503035968,-0.007430721752276455,
-0.28141264478304306,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,0.05887361706995713,,-0.7237666136828904,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.4406158949990936,-0.0550426908495419,-0.3188836721044665
,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,0.12434312693190086,1.0417863227333641,,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.31859369719918,-0.21468282252860854,0.050797911108824124
-0.38175740719845064,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,-0.658444490982639,0.9529727837464244,-0.629309167957183,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.35068750685391503,0.3328548220899443,-0.44935952500327536
-0.30661393098749656,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,-0.7509557549179943,,,-0.6373310900407125,0.17066178965838558,1.2676838161051327,-1.0286890971804779,0.6521350854480774,-0.7538031817671618
-0.3552551919326517,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,0.07168286899946827,1.0524439474117968,-0.7998929512888777,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.4161895484018043,0.6031227643185397,-0.4819784882279772
-0.38259214094826827,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,-0.48765446525583006,,-0.868183452522446,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.23633277211144652,0.5947206521249043,-0.5580894024189491
-0.3791404355120445,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,0.24104964451188662,1.059549030530752,-0.9237941458079177,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.40972697239624295,0.2712393326699538,
-0.39106038695616785,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,-0.6086307334789862,1.0524439474117968,-1.0098458761523028,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.3873817943431173,1.2136762503893557,-1.0038818998232113
-0.35679677543161864,-0.4872401872268264,,-0.27232906767920706,0.5980870802957148,-0.19019517044830536,1.0417863227333641,,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.4406158949990936,0.8131755691594168,-0.5145974514526794
-0.386282175658465,-0.4872401872268264,,-0.27232906767920706,0.5980870802957148,-0.15746041551733286,0.8890270356758273,-1.0367726593229796,-0.6373310900407125,0.17066178965838558,1.2676838161051327,0.34400586047528403,1.6113762275547494,-0.9277709856322398
-0.23075895470009622,-0.4872401872268264,1.5674443336244164,-0.27232906767920706,0.5980870802957148,-1.8013144131378673,1.1163896954823933,-1.1186927668528164,-0.6373310900407125,,1.2676838161051327,0.4406158949990936,3.046737060634076,-0.8842790346659702
-0.03400244418074798,-0.4872401872268264,1.2307269635560232,3.6647711679116144,2.729645196016153,-1.2547863308120801,1.1163896954823933,-1.1746358895601483,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.4406158949990936,1.9838698681392382,-0.993008912081644
0.05625459574556779,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-1.162275066876725,1.1163896954823933,-1.1317999840575903,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.4406158949990936,1.927855786848338,-0.7538031817671618
-0.0969341609096898,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-1.9664114380071167,1.0382337811738862,-1.163095839629858,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.4406158949990936,2.329756820110549,-1.166976715946722
,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-0.22008342495049676,1.1163896954823933,-1.1283332200867622,-0.5224843907669944,,-1.7347011994992336,-2.0128627481968375,2.1211043673019447,-0.9495169611153744
-0.1695594848892997,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-0.934555032574313,1.1163896954823933,-1.0820305506133765,-0.5224843907669944,,-1.7347011994992336,-2.052733556095552,0.5597118513180914,-0.7538031817671618
-0.144730224868609,-0.4872401872268264,,-0.27232906767920706,2.729645196016153,-1.9336766830761443,0.963630408424857,,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.38376713318746414,2.3633652688850897,
-0.1491050202732941,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-1.5636316273347255,0.8961321187947826,-1.0758568613502582,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.003460965538182201,2.1939226729801153,-0.5145974514526794
-0.10225529791932139,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-0.9786757892204049,0.9352100759490364,-1.0777089681291936,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-0.052840120340772456,1.231880826808898,-0.7755491572502965
-0.2275083759194692,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-0.23146942666561737,1.0204710733764981,-1.0338757743610547,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.17663609544990896,0.2026220830886006,-0.11229690501468652
-0.24614223739868593,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-1.2533630805976896,1.1163896954823933,-1.0464131125569258,-0.5224843907669944,,-1.7347011994992336,-0.16511368653907726,0.08779321644225443,-0.3188836721044665
-0.2891275377688231,-0.4872401872268264,1.2307269635560232,3.6647711679116144,2.729645196016153,-1.8112771646385988,,-1.037579987918926,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-0.14671177520120932,-0.07464761930135717,-0.7864221449918638
-0.17024192042013953,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-0.8192717652087178,1.0631015720902295,-1.031406298655808,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-1.0375614472898071,0.43928157654265537,-0.3406296475876016
-0.2557300497033465,-0.4872401872268264,1.2307269635560232,3.6647711679116144,2.729645196016153,-0.2215066751648873,0.9742880331032897,-0.9714740228861533,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-0.3905371004279668,0.34545799038039693,-0.6015813533852185
-0.009127843468911141,-0.4872401872268264,1.2307269635560232,3.6647711679116144,2.729645196016153,-0.18877192023391481,0.4982474641332924,-0.9733261296650888,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-2.942816481878406,0.33145447005767187,-0.7538031817671618
-0.13565511114844642,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,-1.441232108897179,0.9032372019137378,-0.9776477121492715,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-2.9360253003132404,0.48829389767219356,-1.0256278753063461
-0.2778504940735147,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,0.43412107139414247,0.9370189993486321,1.024023614935976,-0.9107344185205526,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.07400162566667808,-1.12911269960256,2.0405546678156536
,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,0.43412107139414247,-0.3111714386714615,1.1163896954823933,-0.9677223194108738,-0.5224843907669944,,-1.7347011994992336,-0.03049494228764682,-0.8714479256644174,0.1921467517492001
-0.2544314458056497,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,2.729645196016153,0.3207516565177308,1.1163896954823933,-0.963638186513734,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.08364072208175201,-0.7370141305662561,0.08341687433352633
,-0.4872401872268264,1.2307269635560232,3.6647711679116144,0.43412107139414247,-0.049293399223687875,0.8535016200810513,,-0.5224843907669944,,-1.7347011994992336,-0.194469116530439,-1.0016806646657612,0.4857174207715192
-0.24997410709144224,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,0.43412107139414247,1.7141136164056123,0.7895558720104549,-0.8662838558261019,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.19449033085510276,-1.5296133808324988,2.986504601332016
-0.20691091373907977,-0.4872401872268264,1.2307269635560232,3.6647711679116144,0.43412107139414247,2.1595909335097048,1.0524439474117968,-0.8331358934748984,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.36076474401512887,-1.503006692219321,2.986504601332016
-0.2435031766576189,-0.4872401872268264,1.2307269635560232,3.6647711679116144,0.43412107139414247,2.975113306355217,0.8996846603542604,-0.7755306236582655,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.34805866237707656,-1.3069574077011692,2.986504601332016
-0.15940898298169795,-0.4872401872268264,,-0.27232906767920706,0.43412107139414247,-0.6129004841221566,0.8250812876052308,-0.6520568383959028,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.4210090966093412,-0.14186451685043763,
,-0.4872401872268264,,-0.27232906767920706,0.43412107139414247,-0.2613576811678088,0.867711786318962,-0.7178778639242239,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-1.276238618749423,-0.39812893875630767,0.26825766594017164
,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,0.43412107139414247,2.340343710737245,0.9813931162222449,-0.8306664177696512,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,0.13829878016268293,-1.2537440304748138,
,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,0.43412107139414247,-0.5801657291911854,0.3774610511110546,-0.6502047316169675,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-1.4137052778507617,-0.07184691523681196,
,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,0.43412107139414247,0.04891086556922709,0.9778405746627671,-0.8049743724515981,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-0.652654801806058,-0.2174835265931535,
-0.1353237753285327,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,0.43412107139414247,0.1670406333636034,0.945867700627469,-0.7278032566626214,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-0.2917363621734581,-0.18667578188315812,-0.025313003082147432
-0.27972922630151664,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,0.43412107139414247,-0.5830122296199652,0.9245524512706031,,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-0.7052316913428246,0.24883370015359357,-0.5580894024189491
,-0.4872401872268264,1.2307269635560232,-0.27232906767920706,0.43412107139414247,-0.575895978548015,1.0204710733764981,-0.6678709808929669,-0.5224843907669944,-0.03107418871751556,-1.7347011994992336,-0.09358720973176728,-0.08725078759180978,
-0.4039255174234134,-0.4872401872268264,-1.0330049659513978,-0.27232906767920706,-0.38570897311371827,-1.0142570445801573,0.7078474161424704,-0.5693768921875285,-0.5224843907669944,-0.6659491794887338,-0.8570809641687256,0.4406158949990936,0.2852428529926789,0.061670898850391655
-0.4094315049431021,-0.4872401872268264,,-0.27232906767920706,-0.38570897311371827,0.18696613636506476,0.5515355875254563,-0.5455369536484107,-0.5224843907669944,-0.6659491794887338,-0.8570809641687256,0.4252809688842034,-0.5059560452412915,0.11603583755822854
-0.41028135225663515,-0.4872401872268264,-1.0330049659513978,-0.27232906767920706,-0.38570897311371827,-0.6057842330502063,0.0044441873659076675,-0.5191325595692284,-0.5224843907669944,-0.6659491794887338,-0.8570809641687256,0.40041648154077414,-0.42193492330494037,0.007305960142554774
-0.4123542356492882,-0.4872401872268264,-1.0330049659513978,-0.27232906767920706,-0.38570897311371827,0.3719886642357741,,-0.31473595504260987,-0.5224843907669944,-0.6659491794887338,-0.8570809641687256,0.37555199419734425,-1.025486649214394,0.7466691265691361
-0.4119380313562036,-0.4872401872268264,-1.0330049659513978,-0.27232906767920706,-0.38570897311371827,-0.37664094853340524,-0.7593522479217742,,-0.5224843907669944,-0.6659491794887338,-0.8570809641687256,0.40041648154077414,-0.3561183777881324,0.0725438865919588
-0.41379467452954455,-0.4872401872268264,-1.0330049659513978,-0.27232906767920706,-0.38570897311371827,0.04321786471166742,0.1714136406613545,-0.2267846280018808,-0.5224843907669944,,-0.8570809641687256,0.42637632074955295,-0.8910528541162326,0.2247657149739023
-0.4123798124494219,-0.4872401872268264,-1.0330049659513978,-0.27232906767920706,-0.38570897311371827,0.8188892315542571,0.2069390562561304,-0.4177890758192741,-0.5224843907669944,-0.6659491794887338,-0.8570809641687256,0.37894758497992714,-0.8028306760830642,0.801034065276973
-0.4133819579819328,-0.4872401872268264,-1.2647714674270447,-0.27232906767920706,-0.5755643518418546,0.989679257281066,-0.36146759326028427,-0.4587728745428966,-0.7521777893144307,-1.2770905257451401,-0.30279449974945827,0.4406158949990936,-1.0660968581502968,1.594762170411392
-0.41244259186793186,-0.4872401872268264,,-0.27232906767920706,-0.5755643518418546,2.106930675577272,0.5231152550496356,-0.5005640018624655,-0.7521777893144307,-1.2770905257451401,-0.30279449974945827,0.425938180003413,-0.7132081460176234,1.877459851692143
,-0.4872401872268264,-1.2647714674270447,-0.27232906767920706,-0.5755643518418546,-0.20015792194903542,-0.2264710140001357,-0.5685220736741736,-0.7521777893144307,-1.2770905257451401,-0.30279449974945827,0.4406158949990936,-0.4485416119181183,1.4860322929957182
-0.4095186985799215,-0.4872401872268264,,-0.27232906767920706,-0.5755643518418546,1.2387480447993284,0.8392914538431413,-0.5197499284955404,-0.7521777893144307,-1.2770905257451401,-0.30279449974945827,0.4101651131423829,-1.096904602860292,1.6708730846023632
,-0.4872401872268264,,-0.27232906767920706,-0.5755643518418546,0.3961839178804045,0.9600778668653791,-0.4502246894093485,-0.7521777893144307,,-0.30279449974945827,0.4406158949990936,-0.9764743280848559,
-0.41044295113020707,-0.4872401872268264,-1.2647714674270447,-0.27232906767920706,-0.5755643518418546,-0.9687130377196749,0.754030456415679,-0.3833113957806298,-0.7521777893144307,-1.2770905257451401,-0.30279449974945827,0.3759901349434842,0.18581785870133055,0.4204794943221148
-0.41307154863485573,-0.4872401872268264,-1.2647714674270447,-0.27232906767920706,-0.5755643518418546,-0.18734867001952554,0.007996728925385055,-0.2447358167823319,-0.7521777893144307,-1.2770905257451401,-0.30279449974945827,0.333380947381396,0.0695886400227119,0.7684151020522711
-0.4135888975466508,-0.4872401872268264,-1.2647714674270447,-0.27232906767920706,-0.5755643518418546,2.200865189727018,,-0.2829652002962558,-0.7521777893144307,-1.2770905257451401,-0.30279449974945827,0.39384437034867803,-1.1487176280543752,
-0.41094634906011107,1.4422309541914062,-1.1219216740646965,-0.27232906767920706,-1.0156836388934432,0.707875714831831,-0.9760572830499072,-0.003059627089961265,-0.5224843907669944,-0.060741244361030435,-1.5037485059912055,0.4074267334790096,-0.8364391248576045,1.029366807849888
-0.40547756415879865,1.4422309541914062,-1.1219216740646965,-0.27232906767920706,-1.0156836388934432,0.3862211663796745,,0.36645942026636313,-0.5224843907669944,-0.060741244361030435,-1.5037485059912055,0.28660942273097983,-1.1333137556993775,0.7901610775354058
-0.41037087105710307,1.4422309541914062,-1.1219216740646965,-0.27232906767920706,-1.0156836388934432,1.2814455512310297,,,-0.5224843907669944,-0.060741244361030435,-1.5037485059912055,0.4406158949990936,-1.0170845370207588,1.3446834523553417
-0.40955938894377053,1.4422309541914062,,-0.27232906767920706,-1.0156836388934432,0.9484050010637527,-1.6723554287075149,1.274989030210309,-0.5224843907669944,-0.060741244361030435,-1.5037485059912055,0.2300892664789555,-1.0576947459566617,
-0.4120670779386963,1.4422309541914062,-1.1219216740646965,-0.27232906767920706,-1.0156836388934432,0.6466759556130576,-1.3419690636760992,1.274989030210309,-0.5224843907669944,-0.060741244361030435,-1.5037485059912055,0.36186009588047785,-1.1151091792798347,0.8662719917263774
-0.410029072000771,1.4422309541914062,-1.1219216740646965,-0.27232906767920706,-1.0156836388934432,1.2714827997302998,,,-0.5224843907669944,-0.060741244361030435,-1.5037485059912055,0.3704038404302028,-1.3699732491534322,1.5077782684788525
,2.0853880013308173,-1.1962618726512246,-0.27232906767920706,-1.3263560768122113,0.733494218690852,-2.0844502496069155,1.1514202651131291,-0.981871187861867,,-1.3189863511847828,0.401949974152263,-1.0674972101825693,0.9315099181757818
-0.41842872568103934,2.0853880013308173,-1.1962618726512246,-0.27232906767920706,-1.3263560768122113,0.45453717667039806,-1.76827405081341,,-0.981871187861867,,-1.3189863511847828,0.219354818198532,-1.1585200922802827,
-0.4184961554268464,2.9429307308500317,-1.55630165796245,-0.27232906767920706,-1.1451304880262634,2.2634881991601805,-1.2993385649623679,0.8801578568752001,-0.6373310900407125,-0.9092190357655557,-1.8732728156040501,0.4113700001942673,-1.355969728830707,2.986504601332016
-0.41543856522904626,2.9429307308500317,,-0.27232906767920706,-1.3004667069856473,1.4266170730988177,-1.2247351922133385,,-0.8670244885881488,-0.47014661224153564,-2.7047025122329518,0.4406158949990936,-1.200530653248458,
-0.41467707413415683,2.9429307308500317,,-0.27232906767920706,-1.3004667069856473,1.170432034508605,,1.6687754253624287,-0.8670244885881488,-0.47014661224153564,-2.7047025122329518,-0.02589446445317952,-0.5661711826290095,
,2.9429307308500317,-1.4017906569786853,-0.27232906767920706,-1.3004667069856473,1.4081148203117468,,1.6687754253624287,-0.8670244885881488,-0.47014661224153564,-2.7047025122329518,0.3891343573276759,-0.8448412370512396,
-0.4164395481797329,3.5860877779894422,-1.4090789117420703,-0.27232906767920706,-1.3090964969278351,0.9825630062091145,-1.8926130053951256,1.8323307009176508,-0.7521777893144307,-0.037007599846218535,-0.6723188093623037,0.4406158949990936,-1.1333137556993775,1.3446834523553417
-0.41803461044261564,3.5860877779894422,-1.4090789117420703,-0.27232906767920706,-1.3090964969278351,1.2102830405115264,-1.942348587227812,1.8323307009176508,-0.7521777893144307,-0.037007599846218535,-0.6723188093623037,0.3026015599650802,-1.1487176280543752,
,3.0501235720399333,-1.3274504583921571,-0.27232906767920706,-1.2055390176215794,-0.1745394180900144,-1.0719759051558022,,-0.8670244885881488,-0.3574118007961792,-1.7347011994992336,0.40633138161366006,-0.731412722437166,0.17040077626606542
-0.4175707402947365,3.0501235720399333,-1.3274504583921571,-0.27232906767920706,-1.2055390176215794,1.8863268923468117,-1.878402839157215,1.175355183487064,-0.8670244885881488,-0.3574118007961792,-1.7347011994992336,0.42396654664578415,-1.336364800378892,
-0.4160210187229998,3.5860877779894422,-1.2327031464681504,-0.27232906767920706,-1.1960462486851722,2.2321766944435986,-1.2567080662486367,0.6282713349399807,-0.6373310900407125,-1.0931547807553479,-1.7347011994992336,0.39548739814670175,-1.238340158119816,2.823409785208505
-0.4177660540412119,3.5860877779894422,-1.2327031464681504,-0.27232906767920706,-1.1960462486851722,2.489784983248203,,0.6282713349399807,-0.6373310900407125,,-1.7347011994992336,0.37106105154941244,-1.36857289712116,2.986504601332016
-0.40424173967961174,-0.4872401872268264,-0.07970124290062289,-0.27232906767920706,-0.5669345618996666,-0.560240226189724,-1.6439350962316943,0.07140456340672494,-0.6373310900407125,-0.7786839909340904,0.06672980986338718,0.4406158949990936,-0.2496916233354214,0.007305960142554774
-0.39339833900475185,-0.4872401872268264,-0.07970124290062289,-0.27232906767920706,-0.5669345618996666,0.05887361706995713,-0.571067545269462,,-0.6373310900407125,-0.7786839909340904,0.06672980986338718,0.41838025213250274,-0.23568810301269605,0.20301973949076724
-0.3908057815366552,-0.4872401872268264,-0.07970124290062289,-0.27232906767920706,-0.5669345618996666,-0.7139512493438513,0.14654584974501128,0.2658757751949461,-0.6373310900407125,-0.7786839909340904,0.06672980986338718,0.3587931106575,0.7571614878685159,
,-0.4872401872268264,-0.07970124290062289,3.6647711679116144,-0.5669345618996666,-0.31401793910024134,-0.33659980234394105,0.21092994075319496,-0.6373310900407125,-0.7786839909340904,0.06672980986338718,0.26996007437767044,0.28104179689586145,
-0.36944682826137637,-0.4872401872268264,-0.07970124290062289,3.6647711679116144,-0.5669345618996666,-1.3387580934610934,1.1163896954823933,0.03797166155106992,-0.6373310900407125,-0.7786839909340904,0.06672980986338718,0.4406158949990936,1.4615385601015904,
-0.3998192784201321,-0.4872401872268264,-0.07970124290062289,3.6647711679116144,-0.5669345618996666,-0.4620359613968091,0.8357389122836635,0.03896894981665054,-0.6373310900407125,,0.06672980986338718,0.4006355519138438,0.6465336773189875,-0.09055092953155185
-0.37641418113415814,-0.4872401872268264,-0.07970124290062289,3.6647711679116144,-0.5669345618996666,-1.2533630805976896,0.7113999577019477,-0.061757165006992194,-0.6373310900407125,-0.7786839909340904,0.06672980986338718,0.42243305403429526,1.5861698909738442,-0.35150263532916876
-0.3948515662850751,-0.4872401872268264,-0.07970124290062289,3.6647711679116144,-0.5669345618996666,-0.6797932441984896,-0.5248845049962535,-0.0676459147656587,-0.6373310900407125,-0.7786839909340904,0.06672980986338718,0.3753329238242746,0.472890025317196,
,-0.4872401872268264,-0.07970124290062289,-0.27232906767920706,-0.5669345618996666,0.12861287757507123,-1.2886809402839352,0.07140456340672494,-0.6373310900407125,-0.7786839909340904,0.06672980986338718,0.31914137313185476,-0.4583440761440257,
-0.3864391242047399,-0.4872401872268264,,-0.27232906767920706,-0.5669345618996666,-1.241977078882569,-2.088002791166393,-0.09856185099865804,-0.6373310900407125,,0.06672980986338718,-0.08482439480897264,2.3661659729496343,0.1269088252997957
-0.3970802356421788,-0.4872401872268264,-0.07970124290062289,-0.27232906767920706,-0.5669345618996666,-0.14607441380221228,,0.07140456340672494,-0.6373310900407125,-0.7786839909340904,0.06672980986338718,0.4047978890021712,-0.4457409078535731,0.26825766594017164
-0.4148003078075283,-0.4872401872268264,0.40132357148279574,3.6647711679116144,-0.04051737542619756,-0.5645099768328944,-0.4467285906877464,-0.3243289183591473,-0.5224843907669944,-0.7846174020627933,-0.9494620415719381,0.39570646851977204,0.12000131318452231,0.08341687433352633
-0.41194849459262195,-0.4872401872268264,0.40132357148279574,-0.27232906767920706,-0.04051737542619756,0.5086206848172212,0.5870610031202321,-0.17758507356657008,-0.5224843907669944,,-0.9494620415719381,0.39548739814670175,-0.414933163143578,
,-0.4872401872268264,0.40132357148279574,3.6647711679116144,-0.04051737542619756,-0.4748452133263202,0.8961321187947826,-0.4301364543455103,-0.5224843907669944,-0.7846174020627933,-0.9494620415719381,0.4406158949990936,0.7375565594167012,
,-0.4872401872268264,0.40132357148279574,3.6647711679116144,-0.04051737542619756,0.1257663771462914,,-0.20503424582874138,-0.5224843907669944,-0.7846174020627933,-0.9494620415719381,0.40600277605405555,-0.3015046485295043,
-0.3784707883812716,-0.4872401872268264,-0.7196100111258372,3.6647711679116144,-0.4115983429402823,0.9484050010637527,,-0.4432436715502842,-0.17794429294583997,-0.6006816570730011,-0.48755665455588176,0.3836575980009293,-0.41213245907903273,0.453098457546817
-0.37270205736930045,-0.4872401872268264,-0.7196100111258372,3.6647711679116144,-0.4115983429402823,-0.17169291766123457,0.8073185798078428,,-0.17794429294583997,-0.6006816570730011,-0.48755665455588176,0.42243305403429526,1.2332811788411708,
